,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
14765,-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7017.5,366700.0
14766,-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,6785.1,323500.0
14767,-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4772.1,217100.0
14768,-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3848.7,203300.0
14769,-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4955.9,273000.0
14770,-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5118.400000000001,239600.0
14771,-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2666.7000000000003,122000.0
14772,-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2619.0,134700.0
14773,-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4173.9,169600.0
14774,-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3539.8,158400.0
14775,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2540.1,129100.0
14776,-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4589.299999999999,163500.0
14777,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3116.7,121600.0
14778,-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2433.8,102400.0
14779,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2898.0,121400.0
14780,-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2256.2000000000003,94800.0
14781,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1750.0,85700.0
14782,-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1409.7,84600.0
14783,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1580.8999999999999,70000.0
14784,-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5165.4,233600.0
14785,-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1984.3999999999999,270000.0
14786,-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3442.7,263500.0
14787,-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9902.5,500001.0
14788,-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,2825.8,232800.0
14789,-122.2,37.47,37.0,1053.0,266.0,939.0,267.0,3198.9,320800.0
14790,-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9889.2,500001.0
14791,-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15000.1,500001.0
14792,-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5242.099999999999,444500.0
14793,-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7368.1,500001.0
14794,-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5239.099999999999,500001.0
14795,-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8278.2,500001.0
14796,-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10048.1,500001.0
14797,-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13298.6,500001.0
14798,-122.21,40.18,30.0,744.0,156.0,410.0,165.0,2189.8,63200.0
14799,-122.21,38.83,20.0,1138.0,221.0,459.0,209.0,3153.4,123400.0
14800,-122.21,38.41,12.0,4270.0,654.0,1624.0,598.0,5526.6,331300.0
14801,-122.21,38.28,35.0,1273.0,210.0,555.0,181.0,4486.1,269300.0
14802,-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3096.2000000000003,124600.0
14803,-122.21,38.1,36.0,3018.0,557.0,1445.0,556.0,3802.9,129900.0
14804,-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3866.7,127000.0
14805,-122.21,38.06,52.0,2735.0,559.0,1076.0,487.0,3615.4,155700.0
14806,-122.21,38.02,15.0,2150.0,327.0,1094.0,324.0,6022.400000000001,198500.0
14807,-122.21,37.84,34.0,3038.0,490.0,1140.0,496.0,7054.8,325900.0
14808,-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,6897.599999999999,333300.0
14809,-122.21,37.82,52.0,2375.0,333.0,813.0,350.0,7054.9,331400.0
14810,-122.21,37.81,52.0,1389.0,212.0,510.0,224.0,5240.2,296400.0
14811,-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3486.1,187100.0
14812,-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2892.9,216700.0
14813,-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4097.7,229700.0
14814,-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3075.7,151000.0
14815,-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3081.2,233100.0
14816,-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2958.2999999999997,138800.0
14817,-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2416.7000000000003,139400.0
14818,-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2875.0,143800.0
14819,-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2836.5,139200.0
14820,-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1847.2,137000.0
14821,-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2658.3,142600.0
14822,-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3053.6,137500.0
14823,-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2625.0,111300.0
14824,-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2735.2,137300.0
14825,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2312.5,102800.0
14826,-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1718.8000000000002,126800.0
14827,-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4090.3999999999996,80600.0
14828,-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2330.9,98700.0
14829,-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2260.4,100000.0
14830,-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1754.6,80600.0
14831,-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,2739.9,87500.0
14832,-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2274.6,225000.0
14833,-122.21,37.48,39.0,1535.0,340.0,1204.0,370.0,2848.2,247200.0
14834,-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3014.7,218100.0
14835,-122.21,37.47,43.0,733.0,162.0,497.0,175.0,3270.7999999999997,255300.0
14836,-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3047.2000000000003,211000.0
14837,-122.21,37.46,48.0,2560.0,322.0,921.0,301.0,10875.8,500001.0
14838,-122.21,37.46,40.0,1777.0,207.0,577.0,207.0,15000.1,500001.0
14839,-122.21,37.44,35.0,1140.0,193.0,486.0,199.0,4690.8,500001.0
14840,-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8696.300000000001,500001.0
14841,-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5721.099999999999,500001.0
14842,-122.21,37.43,20.0,975.0,134.0,324.0,146.0,9779.6,500001.0
14843,-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11966.6,500001.0
14844,-122.21,37.38,28.0,4518.0,578.0,1489.0,559.0,11317.6,500001.0
14845,-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8288.3,500001.0
14846,-122.22,39.51,17.0,1201.0,268.0,555.0,277.0,2100.0,66900.0
14847,-122.22,38.15,7.0,5129.0,820.0,2824.0,738.0,5513.8,171100.0
14848,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5101.4,179500.0
14849,-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3184.8,112700.0
14850,-122.22,38.1,44.0,3013.0,563.0,1353.0,512.0,3455.9,111900.0
14851,-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3120.4,110800.0
14852,-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,2946.8999999999996,111600.0
14853,-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2273.4,88700.0
14854,-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3436.0,94800.0
14855,-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5817.1,225200.0
14856,-122.22,37.86,21.0,7099.0,1106.0,2401.0,1138.0,8301.4,358500.0
14857,-122.22,37.82,42.0,2991.0,335.0,1018.0,335.0,13499.0,500001.0
14858,-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11860.300000000001,500001.0
14859,-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8156.4,390100.0
14860,-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4072.0,270100.0
14861,-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6521.7,273700.0
14862,-122.22,37.8,52.0,2721.0,541.0,1185.0,515.0,4542.799999999999,239800.0
14863,-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3029.7999999999997,199600.0
14864,-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3263.2,227700.0
14865,-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3904.7999999999997,164700.0
14866,-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2500.0,136700.0
14867,-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2604.2000000000003,124700.0
14868,-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3515.6,109500.0
14869,-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2796.9,141700.0
14870,-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2489.0,119100.0
14871,-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1488.6,128800.0
14872,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2390.6,111700.0
14873,-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2080.1,131900.0
14874,-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1647.1,95000.0
14875,-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2590.0,96400.0
14876,-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2801.5,114800.0
14877,-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2805.8,229500.0
14878,-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2560.0,250000.0
14879,-122.22,37.47,28.0,5956.0,1612.0,3571.0,1549.0,3186.4,272800.0
14880,-122.22,37.47,23.0,7740.0,1943.0,4124.0,1743.0,3326.8,322800.0
14881,-122.22,37.46,37.0,2586.0,495.0,1208.0,502.0,4321.4,342700.0
14882,-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6025.5,409300.0
14883,-122.22,37.44,32.0,4281.0,501.0,1318.0,484.0,15000.1,500001.0
14884,-122.22,37.4,32.0,2297.0,287.0,814.0,283.0,15000.1,500001.0
14885,-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5183.099999999999,350000.0
14886,-122.22,37.36,34.0,1559.0,243.0,600.0,242.0,8738.2,500001.0
14887,-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2328.7,130700.0
14888,-122.23,40.4,18.0,2102.0,377.0,1059.0,384.0,3055.6,95500.0
14889,-122.23,40.32,10.0,2336.0,426.0,1003.0,368.0,3083.2999999999997,81300.0
14890,-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4291.7,128800.0
14891,-122.23,39.95,21.0,2087.0,382.0,888.0,361.0,2207.0,86400.0
14892,-122.23,39.86,21.0,1730.0,350.0,982.0,322.0,1837.5,79800.0
14893,-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,1937.5,73100.0
14894,-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1370.8,125000.0
14895,-122.23,38.33,31.0,3440.0,574.0,1538.0,537.0,5536.8,325900.0
14896,-122.23,38.17,45.0,350.0,66.0,225.0,72.0,1894.2,216700.0
14897,-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1756.0,86400.0
14898,-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2305.6,90400.0
14899,-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3266.4,142900.0
14900,-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4230.8,145800.0
14901,-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4000.0,141500.0
14902,-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2596.9,92800.0
14903,-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2420.1000000000004,92800.0
14904,-122.23,38.09,26.0,4397.0,997.0,2539.0,965.0,2487.5,90000.0
14905,-122.23,38.06,52.0,1350.0,266.0,490.0,257.0,3125.0,171100.0
14906,-122.23,38.05,52.0,1736.0,358.0,638.0,297.0,2551.7,147100.0
14907,-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8325.2,452600.0
14908,-122.23,37.85,52.0,2800.0,411.0,1061.0,403.0,6343.4,373600.0
14909,-122.23,37.84,50.0,2515.0,399.0,970.0,373.0,5859.6,327600.0
14910,-122.23,37.84,47.0,3175.0,454.0,1098.0,485.0,5286.8,347600.0
14911,-122.23,37.83,52.0,2990.0,379.0,947.0,361.0,7877.2,500001.0
14912,-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12380.4,500001.0
14913,-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12213.800000000001,500001.0
14914,-122.23,37.82,52.0,3051.0,381.0,1005.0,369.0,8187.200000000001,466100.0
14915,-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8747.7,500001.0
14916,-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7508.0,348700.0
14917,-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8879.300000000001,410300.0
14918,-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4770.8,314700.0
14919,-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1937.5,126600.0
14920,-122.23,37.8,52.0,2033.0,486.0,787.0,459.0,3160.2999999999997,269500.0
14921,-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2392.9,111900.0
14922,-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2383.3,146900.0
14923,-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1902.8,127900.0
14924,-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2250.0,123500.0
14925,-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2935.7000000000003,107900.0
14926,-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2293.0,106300.0
14927,-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2037.5,122500.0
14928,-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1328.1000000000001,113300.0
14929,-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1885.3999999999999,137500.0
14930,-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1619.8,122700.0
14931,-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1484.3999999999999,119400.0
14932,-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1600.9,118100.0
14933,-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1933.8,112500.0
14934,-122.23,37.77,52.0,772.0,179.0,409.0,160.0,3321.4,189600.0
14935,-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2570.0,72000.0
14936,-122.23,37.76,52.0,3037.0,516.0,1242.0,518.0,5212.799999999999,289900.0
14937,-122.23,37.76,52.0,3011.0,542.0,1303.0,535.0,5103.900000000001,273800.0
14938,-122.23,37.76,52.0,2269.0,323.0,805.0,321.0,4718.8,335300.0
14939,-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5750.0,306300.0
14940,-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5291.5,333000.0
14941,-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2333.2999999999997,241700.0
14942,-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3301.5,267700.0
14943,-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3623.0,276600.0
14944,-122.23,37.46,36.0,6090.0,1057.0,3081.0,1075.0,5662.9,343600.0
14945,-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4223.200000000001,363700.0
14946,-122.23,37.46,26.0,4670.0,1039.0,2103.0,933.0,4416.7,333800.0
14947,-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5045.7,395100.0
14948,-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7793.2,469900.0
14949,-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7454.2,500001.0
14950,-122.24,40.51,23.0,2216.0,378.0,1006.0,338.0,4559.0,116800.0
14951,-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3597.7999999999997,80600.0
14952,-122.24,40.19,29.0,1912.0,336.0,859.0,325.0,3700.0,70500.0
14953,-122.24,40.17,51.0,2378.0,584.0,1083.0,494.0,1577.0,51900.0
14954,-122.24,40.16,19.0,2500.0,509.0,1293.0,494.0,2035.0000000000002,55100.0
14955,-122.24,38.31,38.0,1938.0,301.0,823.0,285.0,6108.900000000001,280800.0
14956,-122.24,38.25,33.0,213.0,36.0,91.0,33.0,4916.7,187500.0
14957,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3724.0,131600.0
14958,-122.24,38.13,37.0,3223.0,564.0,1325.0,539.0,4093.7999999999997,126900.0
14959,-122.24,38.12,42.0,1625.0,255.0,578.0,243.0,4011.4,166900.0
14960,-122.24,38.12,39.0,2967.0,500.0,1243.0,523.0,4290.2,152400.0
14961,-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4775.0,148200.0
14962,-122.24,38.11,52.0,2050.0,492.0,1277.0,463.0,3050.7,107300.0
14963,-122.24,38.1,49.0,1851.0,356.0,849.0,307.0,2943.2,103500.0
14964,-122.24,38.07,13.0,5451.0,1194.0,2957.0,1081.0,2609.7999999999997,162500.0
14965,-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7852.1,500001.0
14966,-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9395.9,500001.0
14967,-122.24,37.85,52.0,1467.0,190.0,496.0,177.0,7257.4,352100.0
14968,-122.24,37.85,37.0,334.0,54.0,98.0,47.0,4964.299999999999,335000.0
14969,-122.24,37.84,52.0,3529.0,574.0,1177.0,555.0,5177.3,389500.0
14970,-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8119.400000000001,471600.0
14971,-122.24,37.83,52.0,1757.0,246.0,585.0,227.0,5894.8,457800.0
14972,-122.24,37.83,41.0,2576.0,406.0,794.0,376.0,5956.0,366100.0
14973,-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6155.0,398600.0
14974,-122.24,37.82,52.0,3481.0,751.0,1444.0,718.0,3900.0,275700.0
14975,-122.24,37.82,52.0,1509.0,225.0,674.0,244.0,4930.6,313400.0
14976,-122.24,37.81,52.0,2513.0,502.0,1048.0,518.0,3675.0,269900.0
14977,-122.24,37.81,52.0,2485.0,313.0,953.0,327.0,6859.099999999999,352400.0
14978,-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6030.2,287300.0
14979,-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2269.7,127000.0
14980,-122.24,37.8,52.0,888.0,168.0,360.0,175.0,2194.4,211500.0
14981,-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2957.0,122800.0
14982,-122.24,37.8,52.0,1591.0,373.0,1118.0,347.0,2156.2999999999997,128600.0
14983,-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2134.7999999999997,140600.0
14984,-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2523.8,169300.0
14985,-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2629.2,182700.0
14986,-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3375.0,116100.0
14987,-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2125.0,95500.0
14988,-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2254.2,112200.0
14989,-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2163.8,105500.0
14990,-122.24,37.79,27.0,1632.0,492.0,1171.0,429.0,2317.2999999999997,125000.0
14991,-122.24,37.77,52.0,1711.0,386.0,885.0,373.0,3641.7000000000003,206300.0
14992,-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2641.1,241000.0
14993,-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2388.2,162500.0
14994,-122.24,37.76,52.0,2646.0,581.0,1128.0,522.0,3071.8,266700.0
14995,-122.24,37.76,52.0,2567.0,436.0,1119.0,415.0,4609.4,229300.0
14996,-122.24,37.76,52.0,2504.0,516.0,979.0,472.0,3476.2,244000.0
14997,-122.24,37.76,52.0,1846.0,471.0,827.0,446.0,2683.3,240900.0
14998,-122.24,37.76,49.0,2428.0,525.0,1110.0,492.0,3671.9,229800.0
14999,-122.24,37.75,27.0,4051.0,753.0,1499.0,797.0,4871.1,286600.0
15000,-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4521.3,228400.0
15001,-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7611.0,350700.0
15002,-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3746.3,427600.0
15003,-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2583.2999999999997,500001.0
15004,-122.24,37.48,47.0,2423.0,407.0,1010.0,407.0,6215.4,362700.0
15005,-122.24,37.48,45.0,4126.0,696.0,1722.0,668.0,4896.6,362100.0
15006,-122.24,37.48,40.0,4459.0,1027.0,2080.0,982.0,3532.2,361900.0
15007,-122.24,37.47,41.0,1183.0,203.0,455.0,171.0,5107.1,314100.0
15008,-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6124.4,308800.0
15009,-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3929.0,303100.0
15010,-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4555.6,318600.0
15011,-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6104.3,343500.0
15012,-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7652.0,500001.0
15013,-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3641.3,108500.0
15014,-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3832.3,128300.0
15015,-122.25,40.42,17.0,1429.0,265.0,692.0,245.0,2861.1,98700.0
15016,-122.25,40.17,47.0,1554.0,308.0,846.0,301.0,1807.7,54100.0
15017,-122.25,40.17,19.0,3182.0,630.0,1741.0,642.0,1972.6999999999998,64900.0
15018,-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3046.9,72200.0
15019,-122.25,38.17,34.0,778.0,137.0,406.0,136.0,4295.5,121300.0
15020,-122.25,38.15,24.0,2917.0,543.0,1878.0,531.0,3701.4,123600.0
15021,-122.25,38.12,47.0,1339.0,298.0,794.0,286.0,2586.5,109800.0
15022,-122.25,38.11,52.0,2846.0,705.0,1519.0,620.0,2197.6,97900.0
15023,-122.25,38.11,49.0,2365.0,504.0,1131.0,458.0,2613.3,103100.0
15024,-122.25,38.1,52.0,248.0,86.0,173.0,69.0,2300.0,109400.0
15025,-122.25,38.1,52.0,2315.0,556.0,1113.0,486.0,2504.2,147900.0
15026,-122.25,38.1,52.0,1780.0,373.0,824.0,317.0,2750.0,109900.0
15027,-122.25,38.1,52.0,1591.0,372.0,817.0,357.0,2141.1,97200.0
15028,-122.25,38.09,48.0,833.0,188.0,652.0,165.0,2241.7,87900.0
15029,-122.25,38.05,30.0,1255.0,297.0,779.0,307.0,1676.7,147700.0
15030,-122.25,38.03,15.0,3338.0,532.0,1834.0,520.0,5629.3,197600.0
15031,-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6500.6,237700.0
15032,-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6713.8,368600.0
15033,-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7538.5,350000.0
15034,-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1169.6,500001.0
15035,-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2556.2,371400.0
15036,-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5228.900000000001,384600.0
15037,-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5379.400000000001,376900.0
15038,-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5046.299999999999,456300.0
15039,-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1765.2,336800.0
15040,-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7089.7,446200.0
15041,-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3041.7000000000003,489600.0
15042,-122.25,37.85,52.0,919.0,213.0,413.0,193.0,4036.8,269700.0
15043,-122.25,37.85,52.0,1627.0,280.0,565.0,259.0,3846.2000000000003,342200.0
15044,-122.25,37.85,52.0,1274.0,235.0,558.0,219.0,5643.099999999999,341300.0
15045,-122.25,37.84,52.0,3549.0,707.0,1551.0,714.0,3691.2,261100.0
15046,-122.25,37.84,52.0,3104.0,687.0,1157.0,647.0,3120.0,241400.0
15047,-122.25,37.84,52.0,2535.0,489.0,1094.0,514.0,3659.1,299200.0
15048,-122.25,37.83,52.0,4190.0,1105.0,1786.0,1037.0,3089.7000000000003,234100.0
15049,-122.25,37.83,52.0,2376.0,559.0,939.0,519.0,3148.4,224100.0
15050,-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3142.9,231600.0
15051,-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2423.4,218500.0
15052,-122.25,37.82,52.0,1424.0,289.0,550.0,253.0,5091.700000000001,262500.0
15053,-122.25,37.82,32.0,3809.0,1098.0,1806.0,1022.0,2642.9,218500.0
15054,-122.25,37.82,28.0,3337.0,855.0,1520.0,802.0,3906.2999999999997,225000.0
15055,-122.25,37.81,52.0,2155.0,701.0,895.0,613.0,2579.5,350000.0
15056,-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3169.1,259400.0
15057,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3225.0,218800.0
15058,-122.25,37.81,39.0,854.0,242.0,389.0,228.0,3125.0,237500.0
15059,-122.25,37.81,29.0,4656.0,1414.0,2304.0,1250.0,2491.2000000000003,257800.0
15060,-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3217.7,273400.0
15061,-122.25,37.8,43.0,2364.0,792.0,1359.0,722.0,2142.9,250000.0
15062,-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1650.4,151800.0
15063,-122.25,37.8,41.0,1471.0,469.0,1062.0,413.0,1612.1000000000001,171400.0
15064,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3625.0,125000.0
15065,-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2181.0,138800.0
15066,-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2100.0,75000.0
15067,-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2645.7999999999997,125000.0
15068,-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1777.1999999999998,97500.0
15069,-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1600.0,112500.0
15070,-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4309.8,197900.0
15071,-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3016.1,215700.0
15072,-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3268.5,254200.0
15073,-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3177.1,210200.0
15074,-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2975.0,243400.0
15075,-122.25,37.76,52.0,2876.0,648.0,1340.0,632.0,3567.0,252900.0
15076,-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,4456.2,206200.0
15077,-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5639.599999999999,430300.0
15078,-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7686.4,422500.0
